date,location,new_cases,new_deaths,total_cases,total_deaths
2020-05-21,South Korea,12.0,1.0,11122.0,264.0
2020-05-22,South Korea,20.0,0.0,11142.0,264.0
2020-05-23,South Korea,23.0,2.0,11165.0,266.0
2020-05-24,South Korea,25.0,0.0,11190.0,266.0
2020-05-25,South Korea,16.0,1.0,11206.0,267.0
2020-05-26,South Korea,19.0,2.0,11225.0,269.0
2020-05-27,South Korea,40.0,0.0,11265.0,269.0
2020-05-28,South Korea,79.0,0.0,11344.0,269.0
2020-05-29,South Korea,58.0,0.0,11402.0,269.0
2020-05-30,South Korea,39.0,0.0,11441.0,269.0
2020-05-31,South Korea,27.0,1.0,11468.0,270.0
2020-06-01,South Korea,35.0,1.0,11503.0,271.0
2020-06-02,South Korea,38.0,1.0,11541.0,272.0
2020-06-03,South Korea,49.0,1.0,11590.0,273.0
2020-06-04,South Korea,39.0,0.0,11629.0,273.0
2020-06-05,South Korea,39.0,0.0,11668.0,273.0
2020-06-06,South Korea,51.0,0.0,11719.0,273.0
2020-06-07,South Korea,57.0,0.0,11776.0,273.0
2020-06-08,South Korea,38.0,0.0,11814.0,273.0
2020-06-09,South Korea,38.0,1.0,11852.0,274.0
2020-06-10,South Korea,50.0,2.0,11902.0,276.0
2020-06-11,South Korea,45.0,0.0,11947.0,276.0
2020-06-12,South Korea,56.0,1.0,12003.0,277.0
2020-06-13,South Korea,48.0,0.0,12051.0,277.0
2020-06-14,South Korea,33.0,0.0,12084.0,277.0
2020-06-15,South Korea,37.0,0.0,12121.0,277.0
2020-06-16,South Korea,34.0,1.0,12155.0,278.0
2020-06-17,South Korea,43.0,1.0,12198.0,279.0
2020-06-18,South Korea,59.0,1.0,12257.0,280.0
2020-06-19,South Korea,49.0,0.0,12306.0,280.0
2020-06-20,South Korea,67.0,0.0,12373.0,280.0
2020-06-21,South Korea,48.0,0.0,12421.0,280.0
2020-06-22,South Korea,17.0,0.0,12438.0,280.0
2020-06-23,South Korea,46.0,1.0,12484.0,281.0
2020-06-24,South Korea,51.0,0.0,12535.0,281.0
2020-06-25,South Korea,28.0,1.0,12563.0,282.0
2020-06-26,South Korea,39.0,0.0,12602.0,282.0
2020-06-27,South Korea,51.0,0.0,12653.0,282.0
2020-06-28,South Korea,62.0,0.0,12715.0,282.0
2020-06-29,South Korea,42.0,0.0,12757.0,282.0
2020-06-30,South Korea,43.0,0.0,12800.0,282.0
2020-07-01,South Korea,50.0,0.0,12850.0,282.0
2020-07-02,South Korea,54.0,0.0,12904.0,282.0
2020-07-03,South Korea,63.0,0.0,12967.0,282.0
2020-07-04,South Korea,63.0,1.0,13030.0,283.0
2020-07-05,South Korea,61.0,0.0,13091.0,283.0
2020-07-06,South Korea,0.0,0.0,13091.0,283.0
2020-07-07,South Korea,90.0,2.0,13181.0,285.0
2020-07-08,South Korea,63.0,0.0,13244.0,285.0
2020-07-09,South Korea,49.0,2.0,13293.0,287.0
2020-07-10,South Korea,45.0,1.0,13338.0,288.0
2020-07-11,South Korea,35.0,0.0,13373.0,288.0
2020-07-12,South Korea,44.0,1.0,13417.0,289.0
2020-07-13,South Korea,62.0,0.0,13479.0,289.0
2020-07-14,South Korea,33.0,0.0,13512.0,289.0
2020-07-15,South Korea,39.0,0.0,13551.0,289.0
2020-07-16,South Korea,61.0,2.0,13612.0,291.0
2020-07-17,South Korea,60.0,2.0,13672.0,293.0
2020-07-18,South Korea,39.0,1.0,13711.0,294.0
2020-07-19,South Korea,34.0,1.0,13745.0,295.0
2020-07-20,South Korea,26.0,1.0,13771.0,296.0
2020-07-21,South Korea,45.0,0.0,13816.0,296.0
2020-07-22,South Korea,63.0,1.0,13879.0,297.0
2020-07-23,South Korea,59.0,0.0,13938.0,297.0
2020-07-24,South Korea,41.0,1.0,13979.0,298.0
2020-07-25,South Korea,113.0,0.0,14092.0,298.0
2020-07-26,South Korea,58.0,0.0,14150.0,298.0
2020-07-27,South Korea,25.0,1.0,14175.0,299.0
2020-07-28,South Korea,28.0,1.0,14203.0,300.0
2020-07-29,South Korea,48.0,0.0,14251.0,300.0
2020-07-30,South Korea,18.0,0.0,14269.0,300.0
2020-07-31,South Korea,36.0,1.0,14305.0,301.0
2020-08-01,South Korea,31.0,0.0,14336.0,301.0
2020-08-02,South Korea,0.0,0.0,14336.0,301.0
2020-08-03,South Korea,53.0,0.0,14389.0,301.0
2020-08-04,South Korea,34.0,0.0,14423.0,301.0
2020-08-05,South Korea,33.0,1.0,14456.0,302.0
2020-08-06,South Korea,43.0,0.0,14499.0,302.0
2020-08-07,South Korea,20.0,1.0,14519.0,303.0
2020-08-08,South Korea,43.0,1.0,14562.0,304.0
2020-08-09,South Korea,36.0,1.0,14598.0,305.0
2020-08-10,South Korea,28.0,0.0,14626.0,305.0
2020-08-11,South Korea,34.0,0.0,14660.0,305.0
2020-08-12,South Korea,54.0,0.0,14714.0,305.0
2020-08-13,South Korea,56.0,0.0,14770.0,305.0
2020-08-14,South Korea,103.0,0.0,14873.0,305.0
2020-08-15,South Korea,166.0,0.0,15039.0,305.0
2020-08-16,South Korea,279.0,0.0,15318.0,305.0
2020-08-17,South Korea,197.0,0.0,15515.0,305.0
2020-08-18,South Korea,246.0,1.0,15761.0,306.0
2020-08-19,South Korea,297.0,0.0,16058.0,306.0
2020-08-20,South Korea,288.0,1.0,16346.0,307.0
2020-08-21,South Korea,324.0,2.0,16670.0,309.0
2020-08-22,South Korea,332.0,0.0,17002.0,309.0
2020-08-23,South Korea,397.0,0.0,17399.0,309.0
2020-08-24,South Korea,266.0,0.0,17665.0,309.0
2020-08-25,South Korea,280.0,1.0,17945.0,310.0
2020-08-26,South Korea,320.0,2.0,18265.0,312.0
2020-08-27,South Korea,441.0,1.0,18706.0,313.0
2020-08-28,South Korea,371.0,3.0,19077.0,316.0
2020-08-29,South Korea,323.0,5.0,19400.0,321.0
2020-08-30,South Korea,299.0,2.0,19699.0,323.0
2020-08-31,South Korea,248.0,1.0,19947.0,324.0
2020-09-01,South Korea,235.0,0.0,20182.0,324.0
2020-09-02,South Korea,267.0,2.0,20449.0,326.0
2020-09-03,South Korea,195.0,3.0,20644.0,329.0
2020-09-04,South Korea,198.0,2.0,20842.0,331.0
2020-09-05,South Korea,0.0,0.0,20842.0,331.0
2020-09-06,South Korea,335.0,3.0,21177.0,334.0
2020-09-07,South Korea,119.0,2.0,21296.0,336.0
2020-09-08,South Korea,136.0,5.0,21432.0,341.0
2020-09-09,South Korea,156.0,3.0,21588.0,344.0
2020-09-10,South Korea,155.0,2.0,21743.0,346.0
2020-09-11,South Korea,176.0,4.0,21919.0,350.0
2020-09-12,South Korea,136.0,5.0,22055.0,355.0
2020-09-13,South Korea,121.0,3.0,22176.0,358.0
2020-09-14,South Korea,109.0,5.0,22285.0,363.0
2020-09-15,South Korea,106.0,4.0,22391.0,367.0
2020-09-16,South Korea,113.0,0.0,22504.0,367.0
2020-09-17,South Korea,153.0,5.0,22657.0,372.0
2020-09-18,South Korea,126.0,5.0,22783.0,377.0
2020-09-19,South Korea,110.0,1.0,22893.0,378.0
2020-09-20,South Korea,82.0,5.0,22975.0,383.0
2020-09-21,South Korea,70.0,2.0,23045.0,385.0
2020-09-22,South Korea,61.0,3.0,23106.0,388.0
2020-09-23,South Korea,110.0,0.0,23216.0,388.0
2020-09-24,South Korea,125.0,5.0,23341.0,393.0
2020-09-25,South Korea,114.0,2.0,23455.0,395.0
2020-09-26,South Korea,61.0,4.0,23516.0,399.0
2020-09-27,South Korea,95.0,2.0,23611.0,401.0
2020-09-28,South Korea,50.0,5.0,23661.0,406.0
2020-09-29,South Korea,38.0,1.0,23699.0,407.0
2020-09-30,South Korea,113.0,6.0,23812.0,413.0
2020-10-01,South Korea,0.0,0.0,23812.0,413.0
2020-10-02,South Korea,140.0,3.0,23952.0,416.0
2020-10-03,South Korea,75.0,4.0,24027.0,420.0
2020-10-04,South Korea,64.0,1.0,24091.0,421.0
2020-10-05,South Korea,73.0,1.0,24164.0,422.0
2020-10-06,South Korea,75.0,0.0,24239.0,422.0
2020-10-07,South Korea,114.0,3.0,24353.0,425.0
2020-10-08,South Korea,69.0,2.0,24422.0,427.0
2020-10-09,South Korea,54.0,1.0,24476.0,428.0
2020-10-10,South Korea,72.0,2.0,24548.0,430.0
2020-10-11,South Korea,58.0,2.0,24606.0,432.0
2020-10-12,South Korea,97.0,1.0,24703.0,433.0
2020-10-13,South Korea,102.0,1.0,24805.0,434.0
2020-10-14,South Korea,84.0,4.0,24889.0,438.0
2020-10-15,South Korea,99.0,1.0,24988.0,439.0
2020-10-16,South Korea,47.0,2.0,25035.0,441.0
2020-10-17,South Korea,73.0,2.0,25108.0,443.0
2020-10-18,South Korea,91.0,1.0,25199.0,444.0
2020-10-19,South Korea,76.0,0.0,25275.0,444.0
2020-10-20,South Korea,58.0,3.0,25333.0,447.0
2020-10-21,South Korea,91.0,3.0,25424.0,450.0
2020-10-22,South Korea,119.0,3.0,25543.0,453.0
2020-10-23,South Korea,155.0,2.0,25698.0,455.0
2020-10-24,South Korea,77.0,2.0,25775.0,457.0
2020-10-25,South Korea,61.0,0.0,25836.0,457.0
2020-10-26,South Korea,119.0,0.0,25955.0,457.0
2020-10-27,South Korea,88.0,3.0,26043.0,460.0
2020-10-28,South Korea,103.0,1.0,26146.0,461.0
2019-12-31,Sweden,0.0,0.0,,
2020-01-01,Sweden,0.0,0.0,,
2020-01-02,Sweden,0.0,0.0,,
2020-01-03,Sweden,0.0,0.0,,
2020-01-04,Sweden,0.0,0.0,,
2020-01-05,Sweden,0.0,0.0,,
2020-01-06,Sweden,0.0,0.0,,
2020-01-07,Sweden,0.0,0.0,,
2020-01-08,Sweden,0.0,0.0,,
2020-01-09,Sweden,0.0,0.0,,
2020-01-10,Sweden,0.0,0.0,,
2020-01-11,Sweden,0.0,0.0,,
2020-01-12,Sweden,0.0,0.0,,
2020-01-13,Sweden,0.0,0.0,,
2020-01-14,Sweden,0.0,0.0,,
2020-01-15,Sweden,0.0,0.0,,
2020-01-16,Sweden,0.0,0.0,,
2020-01-17,Sweden,0.0,0.0,,
2020-01-18,Sweden,0.0,0.0,,
2020-01-19,Sweden,0.0,0.0,,
2020-01-20,Sweden,0.0,0.0,,
2020-01-21,Sweden,0.0,0.0,,
2020-01-22,Sweden,0.0,0.0,,
2020-01-23,Sweden,0.0,0.0,,
2020-01-24,Sweden,0.0,0.0,,
2020-01-25,Sweden,0.0,0.0,,
2020-01-26,Sweden,0.0,0.0,,
2020-01-27,Sweden,0.0,0.0,,
2020-01-28,Sweden,0.0,0.0,,
2020-01-29,Sweden,0.0,0.0,,
2020-01-30,Sweden,0.0,0.0,,
2020-01-31,Sweden,0.0,0.0,,
2020-02-01,Sweden,1.0,0.0,1.0,
2020-02-02,Sweden,0.0,0.0,1.0,
2020-02-03,Sweden,0.0,0.0,1.0,
2020-02-04,Sweden,0.0,0.0,1.0,
2020-02-05,Sweden,0.0,0.0,1.0,
2020-02-06,Sweden,0.0,0.0,1.0,
2020-02-07,Sweden,0.0,0.0,1.0,
2020-02-08,Sweden,0.0,0.0,1.0,
2020-02-09,Sweden,0.0,0.0,1.0,
2020-02-10,Sweden,0.0,0.0,1.0,
2020-02-11,Sweden,0.0,0.0,1.0,
2020-02-12,Sweden,0.0,0.0,1.0,
2020-02-13,Sweden,0.0,0.0,1.0,
2020-02-14,Sweden,0.0,0.0,1.0,
2020-02-15,Sweden,0.0,0.0,1.0,
2020-02-16,Sweden,0.0,0.0,1.0,
2020-02-17,Sweden,0.0,0.0,1.0,
2020-02-18,Sweden,0.0,0.0,1.0,
2020-02-19,Sweden,0.0,0.0,1.0,
2020-02-20,Sweden,0.0,0.0,1.0,
2020-02-21,Sweden,0.0,0.0,1.0,
2020-02-22,Sweden,0.0,0.0,1.0,
2020-02-23,Sweden,0.0,0.0,1.0,
2020-02-24,Sweden,0.0,0.0,1.0,
2020-02-25,Sweden,0.0,0.0,1.0,
2020-02-26,Sweden,0.0,0.0,1.0,
2020-02-27,Sweden,1.0,0.0,2.0,
2020-02-28,Sweden,1.0,0.0,3.0,
2020-02-29,Sweden,8.0,0.0,11.0,
2020-03-01,Sweden,3.0,0.0,14.0,
2020-03-02,Sweden,0.0,0.0,14.0,
2020-03-03,Sweden,5.0,0.0,19.0,
2020-03-04,Sweden,13.0,0.0,32.0,
2020-03-05,Sweden,30.0,0.0,62.0,
2020-03-06,Sweden,25.0,0.0,87.0,
2020-03-07,Sweden,59.0,0.0,146.0,
2020-03-08,Sweden,33.0,0.0,179.0,
2020-03-09,Sweden,46.0,0.0,225.0,
2020-03-10,Sweden,101.0,0.0,326.0,
2020-03-11,Sweden,98.0,0.0,424.0,
2020-03-12,Sweden,196.0,8.0,620.0,8.0
2020-03-13,Sweden,151.0,0.0,771.0,8.0
2020-03-14,Sweden,152.0,1.0,923.0,9.0
2020-03-15,Sweden,71.0,1.0,994.0,10.0
2020-03-16,Sweden,69.0,2.0,1063.0,12.0
2020-03-17,Sweden,83.0,2.0,1146.0,14.0
2020-03-18,Sweden,119.0,1.0,1265.0,15.0
2020-03-19,Sweden,145.0,6.0,1410.0,21.0
2020-03-20,Sweden,143.0,7.0,1553.0,28.0
2020-03-21,Sweden,180.0,9.0,1733.0,37.0
2020-03-22,Sweden,136.0,8.0,1869.0,45.0
2020-03-23,Sweden,118.0,11.0,1987.0,56.0
2020-03-24,Sweden,182.0,11.0,2169.0,67.0
2020-03-25,Sweden,230.0,21.0,2399.0,88.0
2020-03-26,Sweden,314.0,22.0,2713.0,110.0
2020-03-27,Sweden,286.0,31.0,2999.0,141.0
2020-03-28,Sweden,365.0,32.0,3364.0,173.0
2020-03-29,Sweden,300.0,35.0,3664.0,208.0
2020-03-30,Sweden,280.0,38.0,3944.0,246.0
2020-03-31,Sweden,416.0,45.0,4360.0,291.0
2020-04-01,Sweden,475.0,48.0,4835.0,339.0
2020-04-02,Sweden,486.0,53.0,5321.0,392.0
2020-04-03,Sweden,554.0,70.0,5875.0,462.0
2020-04-04,Sweden,601.0,80.0,6476.0,542.0
2020-04-05,Sweden,357.0,70.0,6833.0,612.0
2020-04-06,Sweden,340.0,85.0,7173.0,697.0
2020-04-07,Sweden,389.0,90.0,7562.0,787.0
2020-04-08,Sweden,738.0,84.0,8300.0,871.0
2020-04-09,Sweden,654.0,115.0,8954.0,986.0
2020-04-10,Sweden,645.0,86.0,9599.0,1072.0
2020-04-11,Sweden,454.0,90.0,10053.0,1162.0
2020-04-12,Sweden,395.0,102.0,10448.0,1264.0
2020-04-13,Sweden,464.0,97.0,10912.0,1361.0
2020-04-14,Sweden,437.0,84.0,11349.0,1445.0
2020-04-15,Sweden,479.0,92.0,11828.0,1537.0
2020-04-16,Sweden,604.0,115.0,12432.0,1652.0
2020-04-17,Sweden,623.0,111.0,13055.0,1763.0
2020-04-18,Sweden,688.0,83.0,13743.0,1846.0
2020-04-19,Sweden,532.0,86.0,14275.0,1932.0
2020-04-20,Sweden,388.0,87.0,14663.0,2019.0
2020-04-21,Sweden,461.0,85.0,15124.0,2104.0
2020-04-22,Sweden,707.0,62.0,15831.0,2166.0
2020-04-23,Sweden,722.0,77.0,16553.0,2243.0
2020-04-24,Sweden,758.0,86.0,17311.0,2329.0
2020-04-25,Sweden,780.0,89.0,18091.0,2418.0
2020-04-26,Sweden,473.0,73.0,18564.0,2491.0
2020-04-27,Sweden,300.0,74.0,18864.0,2565.0
2020-04-28,Sweden,563.0,74.0,19427.0,2639.0
2020-04-29,Sweden,742.0,83.0,20169.0,2722.0
2020-04-30,Sweden,799.0,83.0,20968.0,2805.0
2020-05-01,Sweden,635.0,78.0,21603.0,2883.0
2020-05-02,Sweden,532.0,78.0,22135.0,2961.0
2020-05-03,Sweden,299.0,73.0,22434.0,3034.0
2020-05-04,Sweden,261.0,75.0,22695.0,3109.0
2020-05-05,Sweden,477.0,84.0,23172.0,3193.0
2020-05-06,Sweden,657.0,72.0,23829.0,3265.0
2020-05-07,Sweden,745.0,73.0,24574.0,3338.0
2020-05-08,Sweden,784.0,80.0,25358.0,3418.0
2020-05-09,Sweden,700.0,60.0,26058.0,3478.0
2020-05-10,Sweden,509.0,68.0,26567.0,3546.0
2020-05-11,Sweden,279.0,73.0,26846.0,3619.0
2020-05-12,Sweden,455.0,65.0,27301.0,3684.0
2020-05-13,Sweden,754.0,61.0,28055.0,3745.0
2020-05-14,Sweden,698.0,50.0,28753.0,3795.0
2020-05-15,Sweden,657.0,46.0,29410.0,3841.0
2020-05-16,Sweden,688.0,58.0,30098.0,3899.0
2020-05-17,Sweden,358.0,47.0,30456.0,3946.0
2020-05-18,Sweden,259.0,53.0,30715.0,3999.0
2020-05-19,Sweden,430.0,59.0,31145.0,4058.0
2020-05-20,Sweden,666.0,41.0,31811.0,4099.0
2020-05-21,Sweden,808.0,52.0,32619.0,4151.0
2020-05-22,Sweden,610.0,54.0,33229.0,4205.0
2020-05-23,Sweden,532.0,56.0,33761.0,4261.0
2020-05-24,Sweden,403.0,55.0,34164.0,4316.0
2020-05-25,Sweden,210.0,44.0,34374.0,4360.0
2020-05-26,Sweden,491.0,42.0,34865.0,4402.0
2020-05-27,Sweden,746.0,28.0,35611.0,4430.0
2020-05-28,Sweden,800.0,38.0,36411.0,4468.0
2020-05-29,Sweden,774.0,40.0,37185.0,4508.0
2020-05-30,Sweden,773.0,41.0,37958.0,4549.0
2020-05-31,Sweden,432.0,39.0,38390.0,4588.0
2020-06-01,Sweden,265.0,46.0,38655.0,4634.0
2020-06-02,Sweden,648.0,39.0,39303.0,4673.0
2020-06-03,Sweden,900.0,36.0,40203.0,4709.0
2020-06-04,Sweden,1046.0,28.0,41249.0,4737.0
2020-06-05,Sweden,1039.0,43.0,42288.0,4780.0
2020-06-06,Sweden,1146.0,37.0,43434.0,4817.0
2020-06-07,Sweden,780.0,29.0,44214.0,4846.0
2020-06-08,Sweden,462.0,33.0,44676.0,4879.0
2020-06-09,Sweden,677.0,38.0,45353.0,4917.0
2020-06-10,Sweden,936.0,33.0,46289.0,4950.0
2020-06-11,Sweden,1437.0,40.0,47726.0,4990.0
2020-06-12,Sweden,1293.0,35.0,49019.0,5025.0
2020-06-13,Sweden,1329.0,29.0,50348.0,5054.0
2020-06-14,Sweden,1032.0,33.0,51380.0,5087.0
2020-06-15,Sweden,418.0,27.0,51798.0,5114.0
2020-06-16,Sweden,685.0,30.0,52483.0,5144.0
2020-06-17,Sweden,1209.0,28.0,53692.0,5172.0
2020-06-18,Sweden,1457.0,32.0,55149.0,5204.0
2020-06-19,Sweden,1494.0,29.0,56643.0,5233.0
2020-06-20,Sweden,1209.0,30.0,57852.0,5263.0
2020-06-21,Sweden,698.0,29.0,58550.0,5292.0
2020-06-22,Sweden,321.0,22.0,58871.0,5314.0
2020-06-23,Sweden,800.0,20.0,59671.0,5334.0
2020-06-24,Sweden,1309.0,25.0,60980.0,5359.0
2020-06-25,Sweden,1698.0,22.0,62678.0,5381.0
2020-06-26,Sweden,1279.0,23.0,63957.0,5404.0
2020-06-27,Sweden,1204.0,11.0,65161.0,5415.0
2020-06-28,Sweden,755.0,14.0,65916.0,5429.0
2020-06-29,Sweden,415.0,23.0,66331.0,5452.0
2020-06-30,Sweden,727.0,16.0,67058.0,5468.0
2020-07-01,Sweden,803.0,20.0,67861.0,5488.0
2020-07-02,Sweden,684.0,15.0,68545.0,5503.0
2020-07-03,Sweden,687.0,15.0,69232.0,5518.0
2020-07-04,Sweden,694.0,8.0,69926.0,5526.0
2020-07-05,Sweden,364.0,15.0,70290.0,5541.0
2020-07-06,Sweden,315.0,9.0,70605.0,5550.0
2020-07-07,Sweden,251.0,15.0,70856.0,5565.0
2020-07-08,Sweden,278.0,12.0,71134.0,5577.0
2020-07-09,Sweden,533.0,11.0,71667.0,5588.0
2020-07-10,Sweden,334.0,15.0,72001.0,5603.0
2020-07-11,Sweden,369.0,14.0,72370.0,5617.0
2020-07-12,Sweden,308.0,10.0,72678.0,5627.0
2020-07-13,Sweden,106.0,9.0,72784.0,5636.0
2020-07-14,Sweden,170.0,12.0,72954.0,5648.0
2020-07-15,Sweden,312.0,8.0,73266.0,5656.0
2020-07-16,Sweden,287.0,6.0,73553.0,5662.0
2020-07-17,Sweden,268.0,6.0,73821.0,5668.0
2020-07-18,Sweden,284.0,7.0,74105.0,5675.0
2020-07-19,Sweden,191.0,11.0,74296.0,5686.0
2020-07-20,Sweden,110.0,7.0,74406.0,5693.0
2020-07-21,Sweden,131.0,6.0,74537.0,5699.0
2020-07-22,Sweden,226.0,7.0,74763.0,5706.0
2020-07-23,Sweden,297.0,6.0,75060.0,5712.0
2020-07-24,Sweden,220.0,5.0,75280.0,5717.0
2020-07-25,Sweden,262.0,3.0,75542.0,5720.0
2020-07-26,Sweden,138.0,1.0,75680.0,5721.0
2020-07-27,Sweden,42.0,2.0,75722.0,5723.0
2020-07-28,Sweden,71.0,6.0,75793.0,5729.0
2020-07-29,Sweden,283.0,4.0,76076.0,5733.0
2020-07-30,Sweden,301.0,1.0,76377.0,5734.0
2020-07-31,Sweden,302.0,0.0,76679.0,5734.0
2020-08-01,Sweden,258.0,2.0,76937.0,5736.0
2020-08-02,Sweden,303.0,2.0,77240.0,5738.0
2020-08-03,Sweden,38.0,3.0,77278.0,5741.0
2020-08-04,Sweden,165.0,4.0,77443.0,5745.0
2020-08-05,Sweden,333.0,2.0,77776.0,5747.0
2020-08-06,Sweden,425.0,1.0,78201.0,5748.0
2020-08-07,Sweden,378.0,4.0,78579.0,5752.0
2020-08-08,Sweden,380.0,2.0,78959.0,5754.0
2020-08-09,Sweden,260.0,1.0,79219.0,5755.0
2020-08-10,Sweden,73.0,4.0,79292.0,5759.0
2020-08-11,Sweden,196.0,2.0,79488.0,5761.0
2020-08-12,Sweden,417.0,4.0,79905.0,5765.0
2020-08-13,Sweden,443.0,3.0,80348.0,5768.0
2020-08-14,Sweden,363.0,5.0,80711.0,5773.0
2020-08-15,Sweden,344.0,1.0,81055.0,5774.0
2020-08-16,Sweden,226.0,1.0,81281.0,5775.0
2020-08-17,Sweden,63.0,0.0,81344.0,5775.0
2020-08-18,Sweden,174.0,3.0,81518.0,5778.0
2020-08-19,Sweden,314.0,4.0,81832.0,5782.0
2020-08-20,Sweden,351.0,1.0,82183.0,5783.0
2020-08-21,Sweden,333.0,2.0,82516.0,5785.0
2020-08-22,Sweden,298.0,5.0,82814.0,5790.0
2020-08-23,Sweden,160.0,1.0,82974.0,5791.0
2020-08-24,Sweden,57.0,3.0,83031.0,5794.0
2020-08-25,Sweden,174.0,1.0,83205.0,5795.0
2020-08-26,Sweden,222.0,1.0,83427.0,5796.0
2020-08-27,Sweden,244.0,2.0,83671.0,5798.0
2020-08-28,Sweden,202.0,1.0,83873.0,5799.0
2020-08-29,Sweden,179.0,1.0,84052.0,5800.0
2020-08-30,Sweden,131.0,1.0,84183.0,5801.0
2020-08-31,Sweden,48.0,3.0,84231.0,5804.0
2020-09-01,Sweden,162.0,2.0,84393.0,5806.0
2020-09-02,Sweden,171.0,3.0,84564.0,5809.0
2020-09-03,Sweden,213.0,2.0,84777.0,5811.0
2020-09-04,Sweden,286.0,2.0,85063.0,5813.0
2020-09-05,Sweden,262.0,0.0,85325.0,5813.0
2020-09-06,Sweden,171.0,0.0,85496.0,5813.0
2020-09-07,Sweden,67.0,3.0,85563.0,5816.0
2020-09-08,Sweden,185.0,1.0,85748.0,5817.0
2020-09-09,Sweden,236.0,1.0,85984.0,5818.0
2020-09-10,Sweden,314.0,2.0,86298.0,5820.0
2020-09-11,Sweden,255.0,2.0,86553.0,5822.0
2020-09-12,Sweden,291.0,4.0,86844.0,5826.0
2020-09-13,Sweden,206.0,1.0,87050.0,5827.0
2020-09-14,Sweden,106.0,2.0,87156.0,5829.0
2020-09-15,Sweden,220.0,2.0,87376.0,5831.0
2020-09-16,Sweden,292.0,1.0,87668.0,5832.0
2020-09-17,Sweden,330.0,2.0,87998.0,5834.0
2020-09-18,Sweden,389.0,1.0,88387.0,5835.0
2020-09-19,Sweden,437.0,1.0,88824.0,5836.0
2020-09-20,Sweden,279.0,1.0,89103.0,5837.0
2020-09-21,Sweden,133.0,4.0,89236.0,5841.0
2020-09-22,Sweden,266.0,2.0,89502.0,5843.0
2020-09-23,Sweden,438.0,1.0,89940.0,5844.0
2020-09-24,Sweden,553.0,0.0,90493.0,5844.0
2020-09-25,Sweden,540.0,1.0,91033.0,5845.0
2020-09-26,Sweden,629.0,4.0,91662.0,5849.0
2020-09-27,Sweden,325.0,2.0,91987.0,5851.0
2020-09-28,Sweden,167.0,1.0,92154.0,5852.0
2020-09-29,Sweden,378.0,1.0,92532.0,5853.0
2020-09-30,Sweden,613.0,2.0,93145.0,5855.0
2020-10-01,Sweden,688.0,4.0,93833.0,5859.0
2020-10-02,Sweden,633.0,1.0,94466.0,5860.0
2020-10-03,Sweden,712.0,3.0,95178.0,5863.0
2020-10-04,Sweden,461.0,3.0,95639.0,5866.0
2020-10-05,Sweden,155.0,3.0,95794.0,5869.0
2020-10-06,Sweden,374.0,2.0,96168.0,5871.0
2020-10-07,Sweden,786.0,4.0,96954.0,5875.0
2020-10-08,Sweden,831.0,3.0,97785.0,5878.0
2020-10-09,Sweden,835.0,1.0,98620.0,5879.0
2020-10-10,Sweden,783.0,5.0,99403.0,5884.0
2020-10-11,Sweden,509.0,4.0,99912.0,5888.0
2020-10-12,Sweden,161.0,2.0,100073.0,5890.0
2020-10-13,Sweden,637.0,3.0,100710.0,5893.0
2020-10-14,Sweden,916.0,1.0,101626.0,5894.0
2020-10-15,Sweden,968.0,2.0,102594.0,5896.0
2020-10-16,Sweden,903.0,3.0,103497.0,5899.0
2020-10-17,Sweden,1180.0,1.0,104677.0,5900.0
2020-10-18,Sweden,697.0,2.0,105374.0,5902.0
2020-10-19,Sweden,321.0,1.0,105695.0,5903.0
2020-10-20,Sweden,771.0,2.0,106466.0,5905.0
2020-10-21,Sweden,1292.0,2.0,107758.0,5907.0
2020-10-22,Sweden,1573.0,2.0,109331.0,5909.0
2020-10-23,Sweden,1668.0,4.0,110999.0,5913.0
2020-10-24,Sweden,1870.0,2.0,112869.0,5915.0
2020-10-25,Sweden,1478.0,0.0,114347.0,5915.0
2020-10-26,Sweden,516.0,2.0,114863.0,5917.0
2020-10-27,Sweden,922.0,1.0,115785.0,5918.0
2019-12-31,United Kingdom,0.0,0.0,,
2020-01-01,United Kingdom,0.0,0.0,,
2020-01-02,United Kingdom,0.0,0.0,,
2020-01-03,United Kingdom,0.0,0.0,,
2020-01-04,United Kingdom,0.0,0.0,,
2020-01-05,United Kingdom,0.0,0.0,,
2020-01-06,United Kingdom,0.0,0.0,,
2020-01-07,United Kingdom,0.0,0.0,,
2020-01-08,United Kingdom,0.0,0.0,,
2020-01-09,United Kingdom,0.0,0.0,,
2020-01-10,United Kingdom,0.0,0.0,,
2020-01-11,United Kingdom,0.0,0.0,,
2020-01-12,United Kingdom,0.0,0.0,,
2020-01-13,United Kingdom,0.0,0.0,,
2020-01-14,United Kingdom,0.0,0.0,,
2020-01-15,United Kingdom,0.0,0.0,,
2020-01-16,United Kingdom,0.0,0.0,,
2020-01-17,United Kingdom,0.0,0.0,,
2020-01-18,United Kingdom,0.0,0.0,,
2020-01-19,United Kingdom,0.0,0.0,,
2020-01-20,United Kingdom,0.0,0.0,,
2020-01-21,United Kingdom,0.0,0.0,,
2020-01-22,United Kingdom,0.0,0.0,,
2020-01-23,United Kingdom,0.0,0.0,,
2020-01-24,United Kingdom,0.0,0.0,,
2020-01-25,United Kingdom,0.0,0.0,,
2020-01-26,United Kingdom,0.0,0.0,,
2020-01-27,United Kingdom,0.0,0.0,,
2020-01-28,United Kingdom,0.0,0.0,,
